Temperature_C,Pressure_Bar,Speed_RPM,Error,Delta_Error,Load_Variation,Ambient_Temp_C,Energy_Consumption_W
49.963209507789,2.666196359547577,1154.2642093397649,1.72702994208898,0.2879835131343711,0.9574542081109768,27.96513908155644,67.45975462799936
96.05714451279329,5.877108526405223,1117.4469976799996,2.966813971913723,1.2217293171999453,0.9893742637500086,18.447727242103326,134.0476377040082
78.5595153449124,8.856512522887675,2765.636451302592,-2.49532101207501,1.0406437191606361,1.1418189572808721,32.447891267096296,424.0606122904741
67.89267873576293,7.590023977686051,1123.8654996237651,1.248740996069989,-1.3844003812249053,0.9360017544239568,27.26232478138483,395.0457603522511
32.48149123539492,8.259050330753048,1179.8743153215773,0.7174598314374867,-1.4030021210341044,1.1478598739248684,18.144077671139087,207.7892111557161
32.47956162689621,6.929050300396456,2398.495656044909,3.3283037678827103,-0.9273025290203467,0.8352537723906767,34.246761149624135,219.56478249839563
24.64668897345596,7.230489080660672,1624.34960612635,4.060870604812605,-0.5557010946358512,1.1107193748834523,25.367309266706414,290.09949509911075
89.29409166199481,8.642760864087872,2441.776392387953,-4.878432285226132,-0.3661776743660696,1.1390190532218945,16.4579690374331,50.108452108310544
68.0892009394567,3.2470120797326736,663.4153939109631,1.7401991905879264,0.7187888673333811,0.8727270611349356,27.536658088301344,158.55995121711254
76.64580622368364,5.404824672788264,1718.9279841834607,-4.48164200880271,-1.7732782713366584,0.9721386129488802,20.063978140256204,143.7043138736965
21.646759543664196,2.99088497637642,584.0340004582066,0.48858665077355923,-1.8613091830957345,0.8661999098654622,31.07386903754605,162.71732603739355
97.59278817295954,9.889012071969823,656.6330086383863,-2.123672709563218,-0.4323577482243639,1.082641651597687,31.356441471323812,412.6576291400486
86.59541126403374,9.49653405717952,2766.0936333610275,-1.932234004778588,0.7886547685519218,1.0141391072246626,34.578947117093236,175.85323544589943
36.987128854262096,1.354841302316553,848.113427793988,-1.4704149654764342,-1.2262586281740697,1.0541293386833284,25.037390620490072,136.18459492256667
34.54599737656805,7.350176552641196,1831.0517056880428,1.2129244904961016,0.5660179250250068,0.8785947867824845,24.09913759455474,276.9185573568642
34.6723607882747,9.327234856740992,1527.7390065017664,-1.659500343312308,-0.9606874482388021,0.8846983448209679,30.06951210892961,439.5402663677294
44.33937943676302,2.6251781061460018,1368.3583156471068,2.3269905059028044,1.5443444352540654,0.8165989302039626,17.64941312683853,158.60736672687494
61.98051453057903,6.111507074973665,2749.583364218181,-0.9547261442613033,1.582759777066466,0.9288270140782919,25.938310275862484,85.34130925675942
54.55560149136926,9.239394678292376,554.5584919387237,-4.316467996900414,-0.810851182874694,1.02389786453347,25.92495200261702,210.38213113234912
43.298331215843355,1.3055138072721895,2159.474215438973,2.8375984248410724,-1.080024984147038,1.1431739655989315,16.789462456207744,386.44332105424
68.94823157779035,7.276782405221559,2908.486085533876,-2.14241675407294,-0.35478411173507496,1.0667709789834723,23.359681710138272,297.81074511265757
31.15950885216335,3.676141066352957,1900.4204586546048,-0.6723312040073735,-1.0378736592794051,0.9741585293599005,32.06569597134404,417.55701630845635
43.37157188281745,9.319565758388773,2842.0561550827297,1.8544388322190155,0.6895353731668146,1.181248045757655,32.12307243989321,481.8164664241553
49.308947463495336,9.73952420648831,630.6446982150594,-1.67543842851288,1.304258738193142,1.0876980802303327,16.98475329839362,406.6981145382277
56.48559873736288,9.498398402020905,1546.9832976854034,-4.4341434385328435,0.692368523644868,1.17206608114502,16.814417654956618,321.711385479689
82.81407691144109,5.267927949917174,1150.3944774051279,-1.260789529871864,1.2974017889973979,1.0110351893088663,20.253909540038705,272.0037146235712
35.97390257266878,8.758383858903821,2327.0524124518242,4.444485826943033,-0.4120313511701035,0.9035617099172558,32.49532125107987,68.03108885672
61.13875507308893,8.600944586815633,2953.2427262431165,1.4173439729855817,-1.3747321171645566,0.8211306745458888,17.578051701469978,492.94489046631855
67.39316550896339,3.871904259189301,1141.3251561106194,1.7147914866720697,0.9518037895903686,1.0904339405935402,29.399936052548924,222.56650515876913
23.71603301759982,8.460239267356096,2135.436503685186,1.3228215363763987,-0.5581019794337845,0.8485211992022137,17.023312392262063,118.50269626259006
68.60358815211507,1.3330687124394336,995.2440818993502,-3.010078610405632,0.68508330091653,0.9211100513087869,27.462757074956507,350.01898492840553
33.64192989498332,6.366428906338477,1913.3256364290248,-0.8166613589771989,-0.9174242320729373,1.012988363153559,22.1213459823829,177.9297300929567
25.20412743882236,3.0700795355893273,1659.8312167208405,2.509397983633183,-1.6750814607733093,1.025766635111899,30.77827925931734,313.60022191897144
95.91084298026666,2.0851019719955093,2930.0133240788427,-3.9862710244684085,1.9703271819510535,1.0402332787948545,19.673808976507274,314.04555853006605
97.25056264596475,1.6925788146628824,2021.3181817411664,-2.2214722391028774,-1.3751939682776029,0.8665021321398803,27.784036587799196,250.57841940629112
84.67178784931689,7.266598982903258,1373.7659302170468,-2.236808915341464,1.9536839758539242,0.9518949619286595,19.7136506915177,426.2533769952692
44.36910153386965,4.058874673912595,785.2394622198335,-0.6798107240549403,1.9091197302657892,1.0468776908467867,29.273205662243075,169.23517769994936
27.81376912051071,7.522900943758853,878.1170718373364,4.803687409421851,1.1752724156321586,1.187927545853514,32.47356069121497,251.88466622798038
74.73864212097254,1.5882070671904813,1063.2923248780876,-4.324974533161781,0.6376918483279903,1.0910524550798755,17.5360359825352,291.9614578659372
55.21219949916811,3.837613040475493,1127.416653350745,0.18700994380595048,0.3112282010043388,1.1690415028375831,32.33191377191007,348.63112434528483
29.763058787582306,5.855421631378035,2626.5401446028445,-3.2063531798778957,1.4644061815113387,1.1048848233256707,26.871505088285957,402.78733272751526
59.614152808901615,8.116508483550671,1903.0569707063123,4.706765454097441,-0.8422419135220482,1.03668678755696,17.542209817340478,227.66327729521524
22.75108168921747,3.8687725263886295,1808.477278435916,-3.866964952725358,-0.12927515006049184,0.8768093476545379,23.55083710719424,340.7211248434682
92.74563216630257,6.633022387933082,786.9221796730437,-0.963989976384088,0.4775598774660077,1.0666742607570052,18.217205869701957,117.77492888083361
40.70239852800135,8.973799734125684,2650.3492333735876,2.3788498483460616,-0.35523809652203564,1.0493518263839627,29.00695777733139,469.69164524411536
73.00178274831856,6.542768693640741,2307.0357580212094,2.045544280274453,-0.2900541836389281,1.0409876681829067,30.177362688358993,222.3764628894516
44.93688608715288,3.096635272782704,669.170904750004,-0.772713631060677,-0.6788613299916624,0.9959143471952963,17.11593040545598,378.2846398893973
61.605441694224865,1.2196070340088423,2269.5877430744217,-1.5347583204728177,0.25692726673814414,1.0114626415957102,25.12279705389289,59.153486846979945
63.73682234746237,8.830889865108368,1858.8455433566153,-1.0238762144712945,1.402298112060464,0.9337770108472416,31.292501120518345,142.33421430716317
34.788356442042165,1.1914246976534844,704.3133643669456,-2.357237368413607,-1.1938864879747486,1.0077250770569213,33.72326083101993,269.1871449456101
97.56677022116469,8.872315054157795,1645.751603821641,-2.946670612932002,1.7377321550137657,0.8790223622713913,25.270357334835403,445.21361047955594
82.01062586888916,5.760434206244907,1711.7407178251174,-0.1696030244111002,0.7563506149929187,1.1220697589441506,34.005584472228136,287.26481747780474
95.15991532513513,9.451609286616065,914.4363504081894,-2.314662439323927,1.2930928507201207,0.8743107818794832,25.713779409120598,468.44171703224555
91.5861880342119,8.189049121962988,2864.245367500706,-2.125383351027499,0.22476277052004656,0.8339865159557867,22.88380989199816,267.70860346225834
67.83199830488681,9.981406994800038,2624.9384287016546,1.5675606347455702,1.118066805696254,0.9744984105428629,31.96406257105791,270.70209353117747
93.74993880184934,4.156406339065391,2172.5558433227707,4.685373316998922,-1.9351984106421312,1.0633229758024247,24.859654209161782,103.88605482523934
27.07940016415356,7.904694600380142,1655.738902501518,1.0363720055937513,1.2735216991181408,0.9750867299734165,24.43805021129046,411.1953098684989
35.67862899353162,4.617378222483179,1529.4138539612713,-4.230205329350337,-1.839444563658534,0.9107016527805235,24.806249788196567,161.13443561017812
23.618183112843045,5.318880582735179,2127.4336678773852,-4.24416386145933,1.55965350545145,1.0232684735561763,31.93570003739491,454.82562021754177
46.02642646106115,6.64754916896533,1863.5796735172637,4.51423220845566,1.9678509889545732,0.93880093416488,31.63883083376104,459.87089914867823
51.09418317515856,8.863094027677048,655.682764704714,-2.0270920969266637,-0.8237301512928887,1.1731470760506533,23.07039984880422,474.48955034336734
41.70792254191167,9.856751222793656,1781.2566219258292,-4.079330139175246,-1.1587257748568254,1.1690580558414287,21.6659971974105,284.1037200963905
86.29900073215435,7.914460724780664,2516.0090430820987,0.990445871503816,1.0614534554321629,1.0009487279888383,24.838560480782586,354.69220315263993
48.540266135487144,4.759901039506004,1648.099693992395,1.2364877829026613,-0.9878946363189871,0.9311535976073034,26.45545019474218,400.3321460277486
42.47476077499046,4.792213020493632,629.891443885671,1.4850482011868813,1.4622495326888139,1.0948529655826555,19.76674421255994,108.95657839270952
63.41568665265988,7.638240714300023,2465.6954984600825,-2.325979721424587,-1.5886296313700932,0.8146851773932267,30.879101694311814,320.43073774887375
31.27393799798101,3.148994311914721,1003.4094553399359,-4.848893157855249,-1.496179214482567,0.9899076024174605,24.729655314648458,65.43405558649025
84.17575846032318,1.994267018182552,1146.5520872200968,4.650153694544718,1.9166062204024623,0.9345293577081334,21.680910968399193,273.90473752492665
25.964051494381664,4.191599418766989,911.7658835807397,-2.491069543088975,0.6953555930800186,1.168214354041022,17.136419859279812,119.67920672910233
98.95095492804138,3.5851509248867357,1325.5376621787439,1.7602628805254747,1.3875488977158112,0.8048012109090731,19.776903208072138,132.31531668293812
81.77958154373259,3.6667730841039106,2391.8787642215875,2.0662986987870955,-0.702682490593928,1.0211259502873395,33.98562343511968,214.27140501167068
35.89725452273379,3.1024697594491895,1798.4646487598434,1.1000741707948567,0.7059349980824177,1.0962654324266503,21.101993736390533,244.59672502242634
20.441769369888192,1.378838706727257,1012.2031853767813,-1.8709260578635178,0.3769673092343888,0.9940071950096165,18.377185787340707,330.42759103948424
85.23691427638673,1.1608654126007243,2694.5751953801023,-2.2890374623593424,0.412600480491788,0.8341612120650888,24.213455833099864,83.49278829733205
76.54858750780937,9.889501507624283,2698.954637378823,0.9766828270270311,0.7301298381508863,1.1889845560111607,21.141754867204973,276.66129255685007
78.32057344327899,4.849958203622761,2676.446062615017,3.6609563361169144,0.30143669251639427,1.0072041725504393,15.703185005423883,132.1813086138955
81.70162773487566,4.4589398244371345,1096.9905284538481,4.4673372892339565,-0.2837505227893362,1.0456744977276045,21.462904345588345,308.28882876428383
25.92357213872723,7.116825544237629,1628.0983604524702,-3.9409419559624235,-0.8963092224778126,0.894643913083003,25.88217247878937,336.8320755175326
48.67725828354181,2.9642849907855773,2962.4741403521875,-3.4517138740228015,1.074325323652808,0.9933992340427216,26.03424744039934,300.51916544878424
29.269524762010377,9.549650655552028,2430.0311907749756,4.447362587830796,-1.0949102799872552,0.9716597967833287,22.131178423537776,382.23297971523846
89.04827407004748,8.07710512973997,567.9185530638996,2.365352283347926,0.7694172246176567,0.8299583368007936,23.946055125052013,201.0241599084056
69.86385014620464,1.8046990208103355,663.0114781512301,3.829938248297731,-1.0666687094026934,0.842464141418987,34.31035836469533,394.29796623490887
46.471841988211935,4.758226982064356,1659.8284420308319,-2.973673658646568,0.5013206798178156,1.1349890078475098,22.546969544606235,244.74518676868715
25.084668022881893,8.912064768059482,2773.0505146539003,0.8758587110940184,0.9883130685161157,0.8959279808826361,20.164536265199658,267.8830242451686
44.878585737252976,9.502588200622693,1846.7544948817856,2.011395944174737,-1.1251444443738432,0.8779833085994523,19.8693408813352,341.6459572674821
46.014665762139764,5.2066136012488275,1744.5312700857255,1.8011188544697267,-1.7602267965547669,1.0019645805000557,24.15529225408268,58.26127279965078
78.36849426704512,6.520702502896369,763.6842498915764,-0.9184830913330186,-1.4761050280233037,1.1074988525450051,30.19040297433888,344.29739963911175
71.00459770841705,2.503305514828677,2141.9502618107354,-4.846051083086915,0.4239878690841019,0.8247786074315953,19.119763683769463,328.36331708245194
90.97701940610612,9.92051763523279,2555.2579015005635,0.8292605680426313,1.3977856249029421,1.0307231678553024,29.185922542815362,189.43120253897595
57.777194012955945,3.0850453124509905,1451.0500187689058,-2.4689846082039124,-1.8200127150583025,0.8476841771362293,15.422996466988327,88.60742820477026
29.567539675064136,9.48458596721613,2439.029627313319,-0.49745753857109687,0.936605036166585,0.8145844203302475,23.378659559678923,90.9209524608685
77.0595829778396,6.846819840931316,2911.191634752029,4.575810150838173,-0.6347254161997915,0.821097580864887,30.517301304055735,465.45068614335287
80.8628038893518,6.469631153909732,1009.4161478192227,-1.009646823575653,-0.08588652032190991,1.1336656432833765,21.774659115488628,360.1756945516267
64.9021758055597,5.614196599148578,1808.3240779868534,3.398016066644267,1.7154381993822625,0.8471889934512247,26.274742028907987,107.19617619683318
81.67737439636488,3.076028305459828,1217.8448952114388,-3.1145939425074887,-0.6721139810566181,0.8180605457649168,19.099584656518218,210.52542618900785
